email,label
aww1vq.7o5h7@book.es,1
eh9ymfv.xwttfl3h@look.hi,1
james.strickland@outlook.us,0
james.mullins@gmail.com,0
e9obees.30zwq6071@look.hi,1
m12wds7n3.e3luqjew@gmail.ai,1
mike.broughton@facebook.fr,0
u92q4.89137ybl@gmail.wow,1
lhs4tjl6h.kcj0vuw@gmail.ai,1
3e1axs1v.gg5dq@gmail.uk,1
c2zithnl.iyrfmbbvrq@gmail.zz,1
james.morris@gmail.us,0
rosemary.cummings@gmail.us,0
wf3sh.hryo4tg@facebook.us,1
scott.edmonds@gmail.fr,0
susan.myers@apple.com,0
theresa.massey@gmail.us,0
ken.phelps@apple.com,0
martha.collins@yahoo.fr,0
fos99srmwf.ssvy2dls@facebook.zz,1
hakvltl7.7x319bn79q@outlook.moc,1
u5f8kxf567.tphsrkp8hd@oohay.fr,1
brandon.fong@apple.fr,0
john.egland@outlook.fr,0
marco.jones@outlook.uk,0
gregory.fields@apple.es,0
bonnie.mccain@apple.uk,0
i79xdvm693.fzb504d@yahoo.ai,1
dan.magee@apple.com,0
cpu3x7.on50niem@apple.zz,1
dortha.barnes@gmail.uk,0
rqy6q7w.724gb@look.zz,1
elda.witt@gmail.uk,0
michelle.henderson@gmail.fr,0
mark.larson@gmail.com,0
fqa6s04v1g.mrvistn5a@gmail.uk,1
joshua.rogers@facebook.fr,0
ulrike.goff@facebook.fr,0
cassandra.adon@outlook.com,0
chxrij4.wqfiuum4l@look.ai,1
angel.barbian@apple.com,0
y44im9bk7.9ay5hbu4l2@look.uk,1
denise.johnson@outlook.fr,0
wbwe6u.526bj2dcw@elppa.hi,1
qpz6w.sokv6olyrn@apple.uk,1
pscyi6.ehiaricwc3@gmail.us,1
clement.mcentee@apple.es,0
markita.summers@outlook.us,0
381zvsy.vm8x9gw@yahoo.wow,1
vy5rgpyuh.29l1fcp@book.zz,1
leann.irwin@gmail.com,0
9ayh2.bq53y9vz@gmail.es,1
3qzukcz.zvsjsnmz@outlook.hi,1
millard.spotts@outlook.com,0
david.townsend@outlook.com,0
v6fg2qru.zamiz2ct@oohay.wow,1
ernest.davis@yahoo.fr,0
nq7yxdgb8.jsuf2cai@elppa.ai,1
edna.dow@outlook.fr,0
jeane.smith@apple.us,0
terrance.avenoso@outlook.us,0
judith.brown@facebook.fr,0
upddgo5.p705yz4mje@elppa.moc,1
linda.cervantes@gmail.com,0
4q8w6be.rjcts@elppa.us,1
katherine.morgan@outlook.com,0
doyle.ehrlich@apple.us,0
hector.young@gmail.uk,0
anna.foster@yahoo.us,0
katherine.brito@outlook.uk,0
s94zdexep.sbu3bkvkb@yahoo.wow,1
vrt4wrlqf.q9xmv@apple.hi,1
uln4gre6om.uczif@oohay.zz,1
2v77d.oykz2qgab@yahoo.wow,1
5d2qk3gy5.5hejl@book.uk,1
3t25gbtk.7442n@outlook.uk,1
charles.blake@facebook.fr,0
linda.jensen@gmail.uk,0
s8rioyj.pl3sd8grf@oohay.moc,1
kimberly.schmitt@yahoo.us,0
nivmeyv569.iw3w1dje@facebook.ai,1
a6h96avl8.9j6agz31@elppa.wow,1
va1sod.0pwc4md@gmail.moc,1
n86zxq.n7ogx@oohay.zz,1
else.smith@yahoo.uk,0
bernadette.newton@outlook.fr,0
roberto.dunn@facebook.uk,0
debbie.simonton@outlook.com,0
kimberly.everett@yahoo.uk,0
xhzgp.bad75@book.hi,1
dorthy.haynes@outlook.es,0
edwin.valentin@yahoo.com,0
hevehc.aere0@gmail.ai,1
53ypdk.p3s7fun@book.wow,1
f78qhcu.ty3rue455@oohay.uk,1
wb7qk292.elg6bd@gmail.moc,1
4d9ktw.n7v1qhdw@look.uk,1
quinton.derrickson@facebook.fr,0
8kz4hche6.y6c88ttx6@apple.moc,1
2kln4nscx.gif7ff@oohay.es,1
linda.maxwell@facebook.es,0
frances.miller@outlook.fr,0
ji852vh5kt.dtz0k3v7@elppa.zz,1
milton.chevas@facebook.uk,0
brandy.jackson@yahoo.es,0
andrea.spirer@yahoo.uk,0
susan.chapmon@gmail.uk,0
lisa.yanchik@yahoo.uk,0
0lhdhc.c3rs7gxwd7@book.fr,1
hwcuc3lm.jjeko0lec@elppa.zz,1
oud1xqaz.3yl4f92n@oohay.es,1
jgwju.la15ln58f@yahoo.uk,1
bret.sasahara@facebook.es,0
xwygx.9mkuqt8gq7@book.us,1
9bgqj2govo.k1ckmi@outlook.wow,1
8w5esq.fcb4z@outlook.us,1
163mwbbu0h.c7ar9vcco@yahoo.es,1
deborah.loos@facebook.uk,0
timothy.daniels@apple.com,0
stephanie.sweeney@gmail.es,0
william.brown@outlook.com,0
bi529yxu3z.o1pzv3u@book.ai,1
zsrlu8jzui.o9pie@elppa.fr,1
qokuu79.b8x3vntw5h@apple.wow,1
sue.huffman@yahoo.fr,0
qm94yoq4e.z10owdw7af@elppa.es,1
81lgexym.g373k0jsq@look.moc,1
tjzthf.si51rqz@facebook.wow,1
x1who7awo.kwral611cm@oohay.wow,1
oinxiu.vky27i1w7e@yahoo.ai,1
d2nbuy1.vatwbiy7a@elppa.moc,1
joanne.gutierrez@apple.es,0
minnie.martin@outlook.es,0
kqat03.vgvtf@book.us,1
ja07bk91.da3rm@facebook.us,1
0pjwd.xsga3f@oohay.zz,1
amy.felt@yahoo.es,0
dawn.maynard@gmail.es,0
virginia.lewis@gmail.com,0
ij5dt33i4.45qmnovgz@gmail.uk,1
xui5jy1im5.z2xmzq@book.wow,1
ow12s.epuej@yahoo.com,1
hsg1d7fd.p9jgs1@book.fr,1
brandy.lorna@facebook.es,0
2xeeo.hrcnviukl0@outlook.com,1
johnny.haveman@apple.fr,0
mty1a3.rkcxtdu88@gmail.hi,1
jeanette.calderon@yahoo.fr,0
tcvdkf.pjozdxsf@oohay.hi,1
f78brpnm.0zb5ti@yahoo.moc,1
seth.albertson@apple.us,0
karyn.sweat@apple.es,0
lyle.jackson@apple.com,0
z6etp.hsn1jsq@facebook.us,1
stephen.whitacre@apple.us,0
william.smith@outlook.fr,0
g33t6g.p9kba@oohay.uk,1
m8xjduws9u.pmeo319@gmail.ai,1
ax3rbk0pw.0p5x2@oohay.wow,1
81et3bcza.rkmsp@apple.ai,1
peggy.rinaldi@facebook.fr,0
zgpbm126v.hdjx8mnfso@look.es,1
david.wilson@apple.us,0
46p7kpv1.kn89cn45x@elppa.fr,1
harley.newman@outlook.fr,0
uwo6t5mx.b56mj@book.wow,1
f0fzxprzlq.1903g9@elppa.hi,1
6wyy0r.inrdnpwb7c@gmail.es,1
fzd3s330.ytr7a8@apple.us,1
4ge016n.lrjwycssj@book.fr,1
roger.whorley@facebook.uk,0
georgetta.keil@yahoo.fr,0
vicki.dennis@outlook.com,0
vkzjp.ynpnbtd0l@elppa.moc,1
jubie6ci.mw19kgh1e@elppa.fr,1
5lbgumv.gv6iir83j4@elppa.ai,1
mary.hernandez@apple.fr,0
thomas.griffie@gmail.uk,0
judith.adon@apple.com,0
lashunda.goodwin@apple.us,0
19f0kcpr8k.u2hjh83m@look.uk,1
96l2fgfg.i3gbl9bx@gmail.com,1
78z5z2c.9oxl57@oohay.us,1
judy.gunter@apple.com,0
bruce.hodge@yahoo.es,0
0zqovy7.nc7mb@yahoo.hi,1
susan.perry@yahoo.es,0
ignacio.mccarthy@facebook.us,0
hhy9dv35j.l6pay6@gmail.fr,1
xbp4ub022.3bw60@book.uk,1
octavio.taylor@apple.us,0
h1cvw.xogjt14da@gmail.hi,1
arlene.winston@outlook.es,0
1v877o.ialzqqt2@gmail.wow,1
107ibw.kbitodx@outlook.com,1
jacqueline.jeter@outlook.com,0
jacob.robinson@outlook.com,0
daniel.valdez@apple.com,0
e0vpev6ckb.4vnnbgz4@facebook.moc,1
qoe5g3bxq8.2z6d2y7@facebook.hi,1
97gdl2vpoe.8ixrs5vnm@outlook.hi,1
nh43gc0j.k0fyqsc9@gmail.uk,1
a4fm15ci2.zr3y316qd@facebook.ai,1
elme7a1d9f.zcjuxo1e@yahoo.ai,1
ast3j.rbr6o@outlook.wow,1
kimberly.kimble@yahoo.com,0
donald.herring@facebook.es,0
isaiah.sanchez@yahoo.fr,0
1f1npus.0qgz7m@gmail.es,1
vlenhcvn.ds4d5t@outlook.zz,1
b0ipv2awh3.r4bgwuyoi0@book.es,1
guy.akin@outlook.fr,0
9jtyzx7d.e8r1s4ua@elppa.us,1
ronald.stephens@outlook.com,0
attziv7.jwml1wd5@gmail.fr,1
james.lopez@apple.es,0
julia.kincaid@yahoo.es,0
tory.hoyle@apple.uk,0
4abofxa.vx6n2ul8e@oohay.es,1
antoine.thomas@gmail.fr,0
john.vega@gmail.uk,0
robert.vullo@apple.es,0
rksmlo5.ghjgm5h@book.es,1
0lsa29w4u.m9tgx@outlook.zz,1
qzepivv5.ndmwqt3x@apple.hi,1
george.toppin@outlook.es,0
n8b1qay.7fgr6i@look.es,1
4w5e9q5c.v8l9an318t@gmail.fr,1
sandra.bryan@outlook.com,0
pd2sp6cpyk.ywi4pfaig@gmail.ai,1
randall.evans@facebook.us,0
0w06pc80r.76dlyhm@apple.ai,1
1rh5ste9i.zrjad7v@book.com,1
bd85n0u.3sqjo1t@yahoo.wow,1
ruby.martin@apple.uk,0
uhnd3v.eg419zoo@yahoo.com,1
ronald.march@apple.uk,0
steven.mendoza@outlook.es,0
lee.cabrera@gmail.es,0
carol.olson@facebook.com,0
vuzpuw.w3i1n@oohay.fr,1
james.roper@yahoo.us,0
dioztlnc.3sm7zsl@oohay.hi,1
g5h31h5986.1a8bk@outlook.moc,1
5j7i2.b6ltjrt90m@look.us,1
8dkp3notjl.1qwdixvec7@outlook.moc,1
mysslfee.2wlyif9q@apple.fr,1
n05onyir.zwx3g@gmail.hi,1
bbssiyfm1.ewdqo6v@look.fr,1
q5cnba0j.tsdb9k7tt@yahoo.wow,1
tgnzc.z9m4z77g@elppa.zz,1
iwrmfhv2oh.tyyskuq@yahoo.uk,1
c9x009nj19.9smrdlrps@apple.uk,1
kkdnvc40.h760e01q20@look.com,1
6cxg3km.18u73tl@apple.com,1
cbtuhnlv.g58il9x@yahoo.com,1
geraldine.pierce@apple.fr,0
sjsxp0xqrj.lsiixrqn@elppa.es,1
wzc29w.x99ubl@facebook.ai,1
4e43y4n.55q6s@oohay.fr,1
e5roa.o7vunv@facebook.moc,1
christopher.beattie@yahoo.es,0
clayton.hays@facebook.us,0
gordon.matheny@yahoo.uk,0
douglas.valdez@apple.fr,0
steven.gonzales@apple.uk,0
jose.ellis@gmail.us,0
xij046o.ynqy5vpe@apple.hi,1
richard.brewster@yahoo.us,0
qeheqa15un.v9qvc3nndj@oohay.com,1
ewc4k.onv41hk3m@outlook.fr,1
lawrence.hines@yahoo.es,0
f1wd46oe.2ae2hy@elppa.es,1
jeffrey.campbell@facebook.fr,0
gaye.freudenthal@facebook.us,0
teresa.hicks@outlook.fr,0
john.hill@yahoo.uk,0
peggy.blasen@gmail.us,0
r9ck8.z9jasjw6@apple.us,1
christopher.lafleur@yahoo.us,0
ndd7u8g.lbm192@look.fr,1
darrin.kong@facebook.es,0
ann.parker@gmail.us,0
u4bjmc6.74qts@book.com,1
jz6w84.gjh83@facebook.fr,1
ise1y1sgs.9pr0emgsm@outlook.zz,1
anthony.claunch@apple.fr,0
ozs1015.1d4n9snla@book.ai,1
darla.bradford@apple.com,0
gary.williams@facebook.fr,0
donald.frazier@yahoo.us,0
joe.nikas@apple.com,0
dfgaeua2.je6yno6@apple.es,1
clayton.rentz@outlook.com,0
gd76co36.ypsdxvek@elppa.es,1
carmelo.arevalo@gmail.uk,0
willie.coppinger@outlook.uk,0
melody.bowen@outlook.uk,0
linda.lofton@facebook.us,0
michelle.ratcliff@facebook.us,0
tqo5r0n.wiro0p@gmail.es,1
0bi84.pklufw@apple.com,1
epkgvos5gq.7iuhq@look.es,1
s71xu0ol1.zzk6dd3@book.us,1
swqvcqti.ru1jqqy56a@outlook.com,1
025bm6c.6u791v@look.us,1
j5smp.gvilzkbzim@oohay.hi,1
kenneth.poole@yahoo.uk,0
yjota5a1j.i6ionkuie@yahoo.wow,1
jason.hubble@yahoo.uk,0
stephen.waters@gmail.us,0
57xrbv54ce.ddrrtfvw@apple.ai,1
x4inxmo9.hj3673hz4@yahoo.es,1
zuy497e.tllms7y4@elppa.wow,1
karen.shoemaker@gmail.fr,0
patrica.roller@outlook.com,0
albert.bravo@gmail.com,0
james.fisher@apple.es,0
earl.vaughn@apple.com,0
lawrence.perry@outlook.us,0
manuel.coutts@facebook.us,0
merle.waynick@apple.uk,0
donna.snyder@outlook.es,0
j4iwvm.b7c5m3@oohay.wow,1
loyce.boyd@yahoo.us,0
5fkj9oqi7.yoqb42462c@look.ai,1
carlota.parker@apple.fr,0
1f6depz.v18stx@book.moc,1
daniel.giese@outlook.com,0
yetl1.07c06em5ys@book.moc,1
ricky.johnson@facebook.es,0
quh2pxul.5viju96g5@outlook.com,1
qvtxq25.wjzy7agm@yahoo.zz,1
dq2ni2.ql7j5k8t@gmail.es,1
nancy.richard@gmail.us,0
hs9cp6b2fq.4m63y3ysc@look.hi,1
william.downes@outlook.uk,0
6corn.zvjetl@oohay.es,1
o53j3rmp.x1fl20ods@gmail.com,1
w2sg7.fjcr6@elppa.moc,1
christy.rogers@yahoo.com,0
0g5hn.e60elq@elppa.es,1
joseph.andrzejewski@apple.es,0
klg6qgt0zu.dv433a313@gmail.ai,1
natalie.wead@gmail.com,0
ofo66nz.eb7r86e@book.uk,1
robert.thacher@outlook.us,0
lap7xi7.f0svyn@gmail.com,1
betty.epperson@outlook.com,0
patricia.willard@gmail.us,0
wm50l5e.mqm6e7sat@gmail.hi,1
uv3cth.bfoyhtl@gmail.us,1
0w7wb65.mkgu0ixb@facebook.ai,1
alvin.lorenzo@gmail.com,0
cku8784b.herjwmde@facebook.uk,1
jason.miceli@apple.us,0
irhr58.8l0ncb@gmail.hi,1
tracy.greene@facebook.com,0
pohwse8m1.kw99p5i@gmail.zz,1
latisha.bibler@outlook.es,0
t5dh3fm.7b1sud0@gmail.wow,1
5gdcjsumwy.sj0yalt7s@apple.hi,1
joanne.burns@facebook.uk,0
52jle9x0zt.lcxdbq0@look.fr,1
en8uhv.sxi6a1x1k9@yahoo.fr,1
gc5u26djn.luk4cr883@gmail.us,1
t2x58mu64.gaxkcdlhx3@facebook.fr,1
q6r00phv5p.f78lvwyki8@outlook.hi,1
sharon.scoville@yahoo.us,0
albert.hopping@gmail.com,0
tammy.brown@facebook.com,0
pamela.cargo@outlook.us,0
zhgkuezi28.361qe2y@apple.zz,1
4wcbe.okzpj8ryho@apple.es,1
j8ini8xo.uhr4qahg@outlook.es,1
zq47skb.vdfcrb1lt@gmail.us,1
wxhw9.1l1wa@book.hi,1
antonio.burroughs@yahoo.us,0
linda.beals@outlook.uk,0
michelle.geary@facebook.fr,0
khxxb6i.4s4yq@book.ai,1
bc8h1y38ti.cwstq6wk8@facebook.us,1
elizabeth.gilbert@yahoo.fr,0
eric.moore@gmail.com,0
gregory.guerrero@gmail.us,0
pierre.diaz@gmail.fr,0
michelle.austin@apple.fr,0
christina.gore@gmail.fr,0
gina.maul@gmail.fr,0
w238w.2kl3md1@book.ai,1
tozneqv.s5oqns9@gmail.zz,1
sak5bgyt9.l6l0i5@outlook.fr,1
p9td9.ilmoql7an8@facebook.us,1
b6yml01.mdn4d@look.moc,1
x0igb5.gno3b8csn2@book.hi,1
06wuq4ljqi.dfk49p6r5@gmail.es,1
deann.nguyen@apple.es,0
james.michaud@yahoo.es,0
johnnie.brueckman@yahoo.es,0
2tqsjs7d.1qwi6rcq2@yahoo.moc,1
carson.cruz@yahoo.es,0
donald.demaire@facebook.es,0
gillian.garnes@gmail.es,0
wlvps.ufko78so1@oohay.us,1
swrwjim.eea4eb@oohay.uk,1
nzjmzw.57chaw@elppa.moc,1
felicia.rosenthal@outlook.uk,0
gerri.collica@outlook.com,0
patricia.felix@outlook.fr,0
632et2aq.cr5t15a5k0@yahoo.com,1
eric.chapman@apple.fr,0
david.mcclung@facebook.us,0
alex1tmrc7.khxbc@book.hi,1
e9h3z.ho3bw@gmail.es,1
renata.partain@yahoo.us,0
jose.kocieda@gmail.uk,0
irene.dixon@apple.fr,0
wv4yxa.vdozoax@look.fr,1
cnsa1da.7cpzxc8j@oohay.com,1
wxi9oe.wz8ki9ej2@book.ai,1
lv21nzmh.yoxbrsf@book.moc,1
w7jfi4.3wteqsnj@elppa.wow,1
psp27u.dcprsy8b@oohay.ai,1
refr640ddh.bpzkprf@apple.com,1
angie.stupar@outlook.us,0
mario.ivey@gmail.fr,0
9luo7hlzvc.8jeindtmu@book.zz,1
monique.watt@outlook.com,0
y5xo5.in7oc9@outlook.uk,1
stacy.morgan@gmail.us,0
ernest.lasley@gmail.uk,0
78q0a.l7vzoe9p@facebook.us,1
rqh1fd.myzdau2a@oohay.wow,1
tashia.lyons@apple.com,0
carol.terry@facebook.com,0
hv9acq.8dbbjy@look.com,1
45dglt.shcam4ix@gmail.ai,1
julia.meeks@yahoo.es,0
jean.woodley@facebook.com,0
terry.hoff@outlook.com,0
jbc8t.2vrep@outlook.uk,1
fred.bermudez@gmail.fr,0
dustin.davis@apple.com,0
julie.price@yahoo.uk,0
socorro.bernard@facebook.us,0
x0dezm85xf.1bexk35r50@oohay.uk,1
frank.wrenn@gmail.uk,0
yvxgvcwt7.h5b36pwjf@elppa.com,1
e031syw4.hvb04h@gmail.es,1
donald.keller@outlook.es,0
8bxk0gxbji.rwiljosr1@oohay.es,1
ohkz88yx3d.jx0nyp1h3@outlook.ai,1
victor.orr@gmail.uk,0
frank.salas@yahoo.us,0
bg2vcptg.nvw7561dy9@yahoo.fr,1
i6a8ui.ic39hgrml8@gmail.uk,1
cheryl.howery@yahoo.uk,0
margaret.weber@yahoo.fr,0
nrde5u0xm.srapjgp2cj@gmail.uk,1
bzyah.0iwfu9cl9@facebook.com,1
aurora.swirsky@apple.com,0
richard.militello@apple.com,0
russell.fair@gmail.com,0
leroy.hall@gmail.com,0
charles.aldrete@outlook.es,0
mariela.rodriguez@gmail.uk,0
9gbmd.0z59c@elppa.ai,1
flora.davis@outlook.uk,0
luci.militello@facebook.es,0
tuje6s.ar7h8t4a@apple.wow,1
melanie.kmiotek@facebook.com,0
alphonso.gillespie@outlook.fr,0
4vmfxvxp.a2r6z@gmail.wow,1
nona.sanderson@outlook.fr,0
derrick.mercedes@outlook.es,0
miriam.sweeney@facebook.uk,0
909yma2ng.i0yoy@facebook.fr,1
roberto.berry@yahoo.es,0
mark.cordes@yahoo.fr,0
margarete.chapman@apple.fr,0
twbb90sd9.0fx2no4@yahoo.moc,1
9ki5fah9n.rn7q6a@gmail.ai,1
corey.mikolajczyk@yahoo.com,0
young.eaton@gmail.com,0
tzzz23.088y0@outlook.es,1
5ci7siian.d4n2c@look.es,1
dorothy.porter@facebook.us,0
zq46u9dl1m.8z0ro@apple.es,1
r56hnn.n01tsy@elppa.com,1
celina.yarboro@outlook.es,0
rxtnm1o.bajq8qk@look.es,1
z7liv5w5e2.sby3dd61mi@facebook.hi,1
fred.holmes@apple.uk,0
0dk7ypt.8tb3wd@oohay.com,1
ssa6pye.fllbfsewt@elppa.uk,1
luis.poole@apple.fr,0
ixqudij9t6.yfk3rf@look.hi,1
justin.allen@gmail.fr,0
nz1adb4ce.0fbto0q5k@yahoo.uk,1
maria.wurzbacher@yahoo.us,0
6elb30g.6kg6fy8aa@book.moc,1
yrm75wv11.8r8xl@elppa.es,1
dorothy.barker@outlook.com,0
o5ztjd7.kqlw04smly@apple.moc,1
fddmt7p0nx.gdwbbw5k@outlook.zz,1
udpz2.jp78iuyilg@oohay.ai,1
z6ym3s83o.hkyxhefx@look.fr,1
dmyd8.8bgmy@yahoo.moc,1
melissa.cinotti@outlook.es,0
57kcmc7uj.ol4n65l@oohay.moc,1
elida.north@facebook.es,0
tu3p4.yad8y4ikr@gmail.es,1
irene.dicken@gmail.com,0
jean.berry@yahoo.us,0
christal.dollar@outlook.fr,0
james.myers@gmail.us,0
nina.fullmer@gmail.us,0
l06i9.d06u9@facebook.ai,1
roger.danner@yahoo.fr,0
brandi.wood@outlook.us,0
allen.nix@facebook.fr,0
lf80r.linjbail@yahoo.us,1
richard.deangelis@yahoo.uk,0
julie.williams@gmail.us,0
mb3b55j7ao.z1kihlgs2@book.zz,1
charles.hill@yahoo.uk,0
marge.lopez@apple.com,0
jbzckfi.smvjcwx@facebook.wow,1
charles.carrillo@gmail.us,0
4ujcy.x4g85enzl1@outlook.es,1
4kxy1u.cmu9pqu@look.zz,1
66q0302.4xmff@elppa.hi,1
mxxqqwwmwn.58bkl6h3qa@book.fr,1
robert.melito@yahoo.fr,0
pofs7rktuf.pztar8@facebook.uk,1
8ymdu1vuk.rppqzqi79@facebook.hi,1
ralph.crafford@yahoo.uk,0
dhjuw.4qm234c@gmail.us,1
timothy.phillips@apple.fr,0
k3e74b.bfxzuqow7@look.us,1
9756kz.m56l8b@book.uk,1
barb.metheny@gmail.uk,0
rfwzy5.029qxpzwut@oohay.uk,1
zwdtpb.62364s6vs@book.zz,1
g3zv5yc584.cvyyu1vz@yahoo.zz,1
michele.hoener@facebook.us,0
6w9qx.517c684@yahoo.ai,1
maryann.wilson@outlook.us,0
qbry8mji.fjfms@gmail.ai,1
4tjef5.xh8d3k43a@gmail.com,1
xu9ohhyk5t.e4b1xr31ed@oohay.fr,1
thomas.bell@yahoo.fr,0
w1oy02kt5.7vuym8p2gs@elppa.hi,1
9hovfhse.uehuy0w5@elppa.com,1
if2tyfl2ol.xstjj2@look.hi,1
oq4txwe5.a5r4hhyy@yahoo.moc,1
99z187j.ugasgddl@look.wow,1
ruthie.olsen@outlook.fr,0
ruth.perez@facebook.us,0
oaw9cm.03y219v@book.zz,1
8y6vqzc3t.q2b68@gmail.com,1
joann.short@facebook.fr,0
walter.clifford@gmail.fr,0
patricia.thomas@apple.us,0
minnie.beebe@gmail.uk,0
igb6jcnev.y4fbb2ca2@book.com,1
noah.mccauley@apple.fr,0
6njjl5r.8qmc0yrr@gmail.com,1
0ile1if.b7dpkkc1m@elppa.uk,1
28c976etd.spokyjk@outlook.ai,1
220pi.tkc80fpt@apple.com,1
eui8aip.26311@look.es,1
allen.miller@outlook.es,0
3q7iljn7q.hjh9a3a@look.moc,1
0pu5z8ad.jgngym@elppa.fr,1
rjkag.8xsgmjkvt@gmail.ai,1
ricardo.reynolds@outlook.com,0
teresa.dartez@gmail.us,0
bxf5mave5.7x76x87c@gmail.us,1
jb64l5yy.brk3i7@look.hi,1
barbara.dill@apple.fr,0
2vwyf.mx4quitt@facebook.us,1
ellis.copeland@gmail.us,0
bjpr9.afjk1b9dk3@facebook.zz,1
lz4417qm.quxsxhdn0@gmail.ai,1
ooql8di.37dlpx@facebook.wow,1
scvudpzjr.gi92i9gbwg@gmail.wow,1
xshcx8gdc.6boz7t4@gmail.es,1
gustavo.melton@yahoo.uk,0
joseph.allison@apple.us,0
john.anderson@outlook.com,0
jon.bergeron@gmail.uk,0
6lbpik94t.yd9mc6k@outlook.uk,1
susan.johnson@outlook.uk,0
ruth.skinner@yahoo.es,0
herbert.gay@yahoo.fr,0
hzg5r.q3gijew6s0@look.uk,1
nono4bo7ao.ylkipej765@elppa.com,1
nlln3ul.epl5q@book.moc,1
holly.jones@yahoo.fr,0
91wpaqwc3l.6luevbg16g@oohay.es,1
cbbrmo.o3r3mxgb@gmail.wow,1
steven.russell@outlook.us,0
4xk0t4nxu.tna7dk1p@outlook.uk,1
tagmdew22g.zvxpca@yahoo.uk,1
susan.huey@yahoo.fr,0
i0ua51o.p8c8ug7a@elppa.wow,1
o3swkj7.l7s8b45@yahoo.zz,1
ross.meyn@gmail.es,0
jessica.toro@apple.fr,0
lan.zigmond@gmail.es,0
i6oyhd7.iwgdy@gmail.moc,1
joseph.backer@apple.fr,0
angela.rich@apple.es,0
lisa.curtis@outlook.us,0
js27pnta.nkmvl@apple.uk,1
bradford.tucker@outlook.us,0
ramon.ferrer@yahoo.us,0
v9ogi264.gbbg1l@gmail.us,1
jonathan.eidson@yahoo.com,0
e8vzc.rayksjbf@facebook.es,1
z91qsqq87.qp5mt@oohay.us,1
7fqugab.jeltoq@book.us,1
orville.murray@outlook.es,0
twf027o6.sdmukicnw@book.moc,1
jkxnxr2.ox0zapp@book.ai,1
oczfr6.no8fkd9t5@apple.com,1
f5mhqxm8d.1z98be7qn@oohay.zz,1
jana.rinker@outlook.es,0
5naf798obi.ltq77a80@book.es,1
qhcguu5.yhsgjm5@outlook.moc,1
4ixqi.zsub97nb@gmail.ai,1
p70q317.0xynqs@look.zz,1
mark.roberson@apple.com,0
angela.jett@gmail.fr,0
mandy.friedlander@yahoo.fr,0
e0pouswvew.09eg4@facebook.ai,1
charles.ford@yahoo.uk,0
bc6ujh4.7ssibz@outlook.wow,1
trchal.kepafgo5g@oohay.zz,1
upk8hdp6l.813wd@gmail.ai,1
angle.link@yahoo.fr,0
g52p7bd.xtq0qzusbw@look.fr,1
seo2var.heowzh@apple.zz,1
noel.doyle@outlook.es,0
4gzfpffy.zl03kp@oohay.moc,1
d7rvm5.ox1y6oumyo@outlook.uk,1
shana.labbe@facebook.fr,0
olga.mcdole@gmail.com,0
edward.gonzalez@facebook.us,0
virginia.doggett@apple.fr,0
stella.dowdle@outlook.uk,0
kygvb2.gddzj1l41@book.uk,1
judith.rokusek@outlook.us,0
yzevcb.k493aeve0q@elppa.wow,1
3dj0j8tt6.bqfxiegtuq@apple.es,1
linda.doucet@outlook.es,0
f02ra3sk0.t1loj534s@oohay.com,1
peggy.persing@yahoo.com,0
modesta.smith@outlook.es,0
1vpkwo6g5.frljkdx75d@gmail.com,1
io697zg07.te3s8s@oohay.us,1
estelle.kirchoff@yahoo.fr,0
miguel.roggenbaum@apple.uk,0
lydia.zerger@outlook.com,0
kpktix.ewk4oo6i@elppa.fr,1
lisa.trongone@outlook.uk,0
nyto64vdbk.flrmuhht@book.ai,1
nelson.wirt@yahoo.es,0
grace.kendrick@apple.es,0
jacob.brandon@gmail.fr,0
y2l0zi.ujm8rn6430@elppa.com,1
fahfri2vl.pclevn@oohay.ai,1
83w30a9.v7lzb5b@outlook.moc,1
db411.tu4bjlmwu@apple.ai,1
427pt4ge6.x4jxxqakk@apple.wow,1
96nm2q4cg6.fpp8v@gmail.zz,1
3o9a29q0.jozuxx7xz@outlook.es,1
8awj11x0a.i0kbr@book.uk,1
gni6la.fn9x8og@yahoo.hi,1
06r79c.rzgrnf4g@look.us,1
pxdw8v33r.jjwm94w@book.com,1
v5tq421bol.gdn8e@book.zz,1
susan.perron@apple.fr,0
9cexjun3vk.6xaqei81r@gmail.zz,1
t3x9ov.r9hges@elppa.wow,1
1o7aolww7.op6yw1@facebook.zz,1
90q1p.4qw9pk@yahoo.moc,1
y9worym9cv.3r58qeu@facebook.hi,1
samuel.hernandez@outlook.es,0
3evj59n.qvvz534yk@look.us,1
rmkhbb.ocvlc@apple.fr,1
2myp446v9.uyk840mqoi@book.hi,1
uejw65yvh.lrkokj@gmail.hi,1
kay.ferguson@outlook.es,0
eva.harper@apple.us,0
s2vxdrmfi9.r76s5uhe9@facebook.uk,1
marian.carrillo@apple.fr,0
linda.erickson@gmail.es,0
ann.gatewood@apple.fr,0
7o24j1.ca9m43w@book.wow,1
ja96n9s0hu.0pxrc@yahoo.us,1
lyle.dailey@gmail.es,0
charles.coe@facebook.com,0
rpe25fvqpn.sr0na3@outlook.zz,1
35tkuohg8.w6fb66zq@apple.uk,1
4up578.jeu7jiwt@outlook.wow,1
1yeopv.rx20zykbjz@outlook.us,1
tshdqjfu.4f0d460ebg@gmail.hi,1
carla.nichols@yahoo.com,0
jqm60lyhou.9fpdh80@outlook.zz,1
j31h5.kl2p4@facebook.us,1
